id,text,airline,topic,gamma
13300,the most stressful morning and still had to pay to check a bag. LAX is a madhouse with a lot of angry customers. Yikes,American,6,0.3168854383933915
13302,"as of now, will do my best to never fly w/ #AmericanAirlines ever again. Y'all have made this a day to remember.",American,4,0.20835256795897145
13303,"phone calls, hrs of being sent back ; forth between two lines in the terminal and it's the skycap that finds a solution",American,3,0.30572050729343675
13304,Thanks for the response.Tough night for all involved. Our flight got Cancelled Flightled as we started taxiing down the runway.,American,5,0.3354836233343842
13305,what response? Is our flight out of Montrose Cancelled Flightled or not?,American,5,0.3089135170668776
13308,thanks for the DM rescheduling. Unfortunately your operations process at LAX is chaos ; the reps refused to print the ket,American,7,0.29392689747591355
13311,Cancelled Flighting my flight today because of weather in Dallas without being charged?,American,5,0.358008663338701
13312,No. I was told I got put on another flight and that I would get an email. Still haven't gotten one yet.,American,7,0.22252903637480015
13313,Please try it yourself - call --- and see what happens... then you'll understand. #allrepresentativesbusy #nooption,American,3,0.23498964265482886
13315,"I tried to check in, but they redirect me to call in to which I also can't get into cont with",American,3,0.24370890623592864
13316,flight delayed times today due to flight officer. from pit to ord. hour delay to date. #bademployeeproblem?,American,3,0.2456292749149179
13317,"--(pt ) and the AA reservations phone number has been less than helpful, telling me to change things online when I can't.",American,3,0.47981199526629625
13318,yes but not with much help from you guys,American,4,0.21085452908833813
13320,"Are there any travel advisories for Toronto, ON today? I can't access anything regarding international travel on your website--",American,4,0.3203326096575835
13321,"I understand that. But hours Late Flightr, I still haven't heard a word! How can you plan your week with no zero information!",American,3,0.27843180546392565
13325,"My reservation is on hold, not me. Wish I was on hold but that's not possible with the phone issues at #americanair",American,3,0.5023928952203
13326,the app doesn't allow Canadian address. I used the mobile Canadian site and it will not let you select a passenger.,American,7,0.26236024250613565
13327,You are having phone issues. Please fix it!!!!,American,3,0.24632644155892794
13328,"I can't!!! No one can't get to ""hold"". You can't get past the automated reply. It hangs up on you. #FRUSTRATED",American,3,0.4305323475354124
13329,trying to get home is beyond complicated. It's should not be this hard. Students are split up and we will not fly AA ever again,American,5,0.20655046577046474
13330,is your website down? I haven't been able to check in to my flight all morning.,American,6,0.21249875633215637
13333,My boyfriend was supposed to be home Saturday but his flight from DC was Cancelled Flightled yet again. Please get him home!,American,5,0.524657782949659
13334,I tried that ; they have been disrespectful not professional ; my nd flight been Cancelled Flighted I have to get home for a surgeryHELP,American,5,0.3671260559727406
13335,- answer the phones. Trying to change a reservation and haven't been able to get a human to pick up in two days.,American,3,0.3295536876431055
13336,"now because you couldn't add my ktn, which I asked for numerous times and no one answers the phone, I missed my flight!!#upset",American,3,0.3536240649150022
13337,"flight US from RICDFW was Cancelled Flightled yesterday ; I was on hold w/ cust. service from -pm EST... hours, no answer...",American,5,0.23614681238524654
13338,got off the phone w/ rep now flight has disappeared. Locator IRRLCD she said I was rescheduled. Help please.,American,3,0.2432230353128342
13339,=UNAmerican Airlines just lies and poor customer services...,American,8,0.37361778492862463
13344,yes. Just sayin' that was a parularly poorly handled situation.,American,4,0.17801874282434707
13345,"I had to pay extra $$ cos that flight was ""no longer available"" just because it wouldn't accept my US Card for a way into NYC",American,1,0.4800085876982504
13346,- And had a flight from Chicago to Buffalo about an hour before our flight -- do they noare about safety?,American,3,0.2653755813396913
13348,Could have voided the ket since it was gt; hrs since Flight Booking Problems. Are you going to waive the fees? Still can't get through.,American,3,0.30050603811560306
13350,"I've been in line for over half hour trying to see a representative, now I might even miss the next flight too, unacceptable",American,3,0.4362067496736569
13351,been trying to speak to agent for hrs about my Cancelled Flightled flight but reps always busy. how do I get ahold of you?,American,5,0.26074247856333943
13354,you're almost as bad as,American,8,0.19647307646236797
13355,use the app you say??,American,7,0.22252898164395854
13356,there is two hour wait,American,3,0.40152871023663983
13357,can't get thru to anyone on phone,American,3,0.3298137860346062
13358,"when do you anipate decisions for Cancelled Flightlations at DFW tomorrow morning? Need to rearrange hotel reservations, etc. ASAP!",American,5,0.38704622909830705
13360,I've been calling your # all morning to change my name for an upcoming trip but am not able to get through. Please advise!,American,3,0.32499428607636927
13362,"dm me your email address, I will tell you my ordeal, then you tell me what you think is fair",American,7,0.45324537862945496
13363,I did set up notifications through AA ; Us airways. still nothing,American,7,0.17386191111744606
13364,how can I get travel question answered quickly... Online and calling not helping with this busy day,American,4,0.42054463779802004
13365,"upon entering plane to stewardesses: ""can I have some water?"" ""no we don't do that. please take your seat""",American,3,0.23678175479421107
13366,"The website won't let me view my reservation due to ""changes made outside I'm on hold now to get help.",American,3,0.4004102706158762
13368,outbound flight: hour delay b/c air traffic ; gate changes dividend miles member gets no email or text updates,American,3,0.22764977471994094
13369,record locator oaaret got email we couldn't be rebooked but got no notification flight was Cancelled Flightled,American,7,0.4035568608666755
13373,it's not a friend it's a legally required chaperone on a school trip.,American,1,0.3193028478180713
13374,record l#oaaret got email we couldn't get rescheduled on another flight but don't know if flight is Cancelled Flightled,American,5,0.3399830167084576
13375,it's more than hnical problems. #frustrated #answerthephone Res. on hold and can't get thru to use a credit to pay for it,American,3,0.3165954729075512
13377,"Cancelled Flighted flights, now I'm rerouted and have over hrs of travel but you will bump paying customers for non revs. #custserv",American,1,0.24400601584304402
